id,latitude,longitude,hub_id,driver_id,num_items,created_at,started_at,completed_at
2034,37.77076,-122.41025,1,38,2,3/12/14 0:48,3/12/14 0:48,3/12/14 0:59
2035,37.79299,-122.4022,6,124,10,3/12/14 0:49,3/12/14 1:04,3/12/14 1:14
2036,37.78582,-122.42477,8,55,2,3/12/14 0:52,3/12/14 0:55,3/12/14 1:03
2037,37.73542,-122.43182,5,33,1,3/12/14 0:52,3/12/14 0:55,3/12/14 1:12
2038,37.795083,-122.403148,6,110,3,3/12/14 0:52,3/12/14 1:04,3/12/14 1:14
2039,37.79207,-122.42355,8,81,1,3/12/14 0:53,3/12/14 0:58,3/12/14 1:07
2040,37.79097,-122.39607,6,67,1,3/12/14 0:54,3/12/14 1:07,3/12/14 1:18
2041,37.79299,-122.4022,6,124,2,3/12/14 0:54,3/12/14 1:14,3/12/14 1:14
2042,37.778201,-122.412212,1,114,2,3/12/14 0:55,3/12/14 0:55,3/12/14 1:09
2043,37.77021,-122.413818,1,100,1,3/12/14 0:55,3/12/14 0:55,3/12/14 1:05
2044,37.80148,-122.41445,8,85,2,3/12/14 0:56,3/12/14 1:04,3/12/14 1:16
2045,37.78905,-122.43555,4,59,1,3/12/14 0:57,3/12/14 1:00,3/12/14 1:09
2046,37.78725,-122.42422,8,121,2,3/12/14 0:58,3/12/14 1:11,3/12/14 1:11
2047,37.73786,-122.43468,2,87,3,3/12/14 0:58,3/12/14 1:05,3/12/14 1:15
2048,37.796594,-122.402139,6,97,1,3/12/14 0:58,3/12/14 1:00,3/12/14 1:07
2049,37.79768,-122.41707,8,85,1,3/12/14 0:59,3/12/14 1:16,3/12/14 1:25
2050,37.796873,-122.414685,8,85,1,3/12/14 1:00,3/12/14 1:25,3/12/14 1:31
2051,37.77494,-122.42325,5,54,2,3/12/14 1:01,3/12/14 1:03,3/12/14 1:12
2052,37.794369,-122.398695,6,67,1,3/12/14 1:01,3/12/14 1:20,3/12/14 1:32
2053,37.75617,-122.40663,1,113,1,3/12/14 1:02,3/12/14 1:04,3/12/14 1:24
2054,37.773727,-122.402163,1,103,10,3/12/14 1:02,3/12/14 1:06,3/12/14 1:13
2055,37.77173,-122.416919,1,46,1,3/12/14 1:02,3/12/14 1:03,3/12/14 1:14
2056,37.78542,-122.44597,7,90,1,3/12/14 1:03,3/12/14 1:05,3/12/14 1:16
2057,37.78027,-122.47396,7,75,2,3/12/14 1:05,3/12/14 1:10,3/12/14 1:24
2058,37.7702,-122.43342,5,36,2,3/12/14 1:06,3/12/14 1:07,3/12/14 1:12
2059,37.800408,-122.424424,4,99,2,3/12/14 1:07,3/12/14 1:11,3/12/14 1:18
2060,37.804981,-122.418881,4,78,1,3/12/14 1:08,3/12/14 1:13,3/12/14 1:20
2061,37.76247,-122.420853,2,118,1,3/12/14 1:08,3/12/14 1:08,3/12/14 1:21
2062,37.771878,-122.409246,1,42,1,3/12/14 1:10,3/12/14 1:11,3/12/14 1:18
2063,37.80034,-122.42495,4,16,1,3/12/14 1:12,3/12/14 1:14,3/12/14 1:20
2064,37.765205,-122.431734,5,53,2,3/12/14 1:12,3/12/14 1:14,3/12/14 1:25
2065,37.77004,-122.423169,5,49,1,3/12/14 1:12,3/12/14 1:14,3/12/14 1:21
2066,37.76015,-122.39824,1,62,1,3/12/14 1:12,3/12/14 1:13,3/12/14 1:27
2067,37.785079,-122.441165,7,98,1,3/12/14 1:15,3/12/14 1:17,3/12/14 1:27
2068,37.78171,-122.41503,8,30,1,3/12/14 1:15,3/12/14 1:18,3/12/14 1:31
2069,37.77173,-122.416919,1,40,1,3/12/14 1:16,3/12/14 1:17,3/12/14 1:25
2070,37.761301,-122.44005,5,39,1,3/12/14 1:16,3/12/14 1:18,3/12/14 1:28
2071,37.80153,-122.43057,4,123,2,3/12/14 1:17,3/12/14 1:21,3/12/14 1:26
2072,37.77474,-122.42477,5,54,1,3/12/14 1:18,3/12/14 1:24,3/12/14 1:29
2073,37.78283,-122.39332,1,103,1,3/12/14 1:18,3/12/14 1:19,3/12/14 1:35
2074,37.76243,-122.4062,1,100,2,3/12/14 1:19,3/12/14 1:22,3/12/14 1:32
2075,37.755797,-122.424346,2,66,1,3/12/14 1:20,3/12/14 1:22,3/12/14 1:29
2076,37.74534,-122.42638,2,50,1,3/12/14 1:20,3/12/14 1:21,3/12/14 1:25
2077,37.79812,-122.44076,4,59,1,3/12/14 1:21,3/12/14 1:32,3/12/14 1:34
2078,37.80078,-122.42137,4,86,2,3/12/14 1:22,3/12/14 1:27,3/12/14 1:39
2079,37.779863,-122.423577,8,121,2,3/12/14 1:23,3/12/14 1:26,3/12/14 1:40
2080,37.74534,-122.42638,2,119,2,3/12/14 1:23,3/12/14 1:26,3/12/14 1:33
2081,37.73758,-122.41093,2,112,5,3/12/14 1:25,3/12/14 1:31,3/12/14 1:54
2082,37.7876,-122.4515,7,116,1,3/12/14 1:28,3/12/14 1:31,3/12/14 1:43
2083,37.80242,-122.446169,4,16,2,3/12/14 1:29,3/12/14 1:34,3/12/14 1:47
2084,37.76504,-122.43383,5,53,1,3/12/14 1:30,3/12/14 1:35,3/12/14 1:41
2085,37.77687,-122.4305,5,91,4,3/12/14 1:31,3/12/14 1:34,3/12/14 1:42
2086,37.759758,-122.423603,2,118,1,3/12/14 1:32,3/12/14 1:36,3/12/14 1:45
2087,37.794499,-122.394789,6,124,3,3/12/14 1:32,3/12/14 1:36,3/12/14 1:48
2088,37.76508,-122.41904,5,33,1,3/12/14 1:34,3/12/14 1:35,3/12/14 1:47
2089,37.761612,-122.423256,2,118,1,3/12/14 1:35,3/12/14 1:49,3/12/14 1:49
2090,37.79818,-122.42693,4,99,2,3/12/14 1:36,3/12/14 1:39,3/12/14 1:47
2091,37.75967,-122.42903,2,66,1,3/12/14 1:38,3/12/14 1:39,3/12/14 1:47
2092,37.77719,-122.416719,8,30,3,3/12/14 1:38,3/12/14 1:47,3/12/14 2:11
2093,37.775548,-122.440837,5,49,1,3/12/14 1:39,3/12/14 1:41,3/12/14 1:50
2094,37.793095,-122.394814,6,109,1,3/12/14 1:39,3/12/14 1:42,3/12/14 1:55
2095,37.7961,-122.43585,4,79,1,3/12/14 1:40,3/12/14 1:41,3/12/14 1:51
2096,37.80249,-122.42646,4,123,3,3/12/14 1:40,3/12/14 1:45,3/12/14 1:52
2097,37.778456,-122.440664,5,54,1,3/12/14 1:41,3/12/14 1:44,3/12/14 1:54
2098,37.79357,-122.41286,8,104,1,3/12/14 1:41,3/12/14 1:44,3/12/14 1:57
2099,37.79946,-122.42077,4,59,2,3/12/14 1:42,3/12/14 1:48,3/12/14 1:56
2100,37.77678,-122.41782,8,30,1,3/12/14 1:43,3/12/14 2:12,3/12/14 2:21
2101,37.76744,-122.44641,5,39,2,3/12/14 1:43,3/12/14 1:48,3/12/14 1:55
2102,37.75209,-122.43193,2,87,1,3/12/14 1:43,3/12/14 1:44,3/12/14 1:50
2103,37.73859,-122.423289,2,119,2,3/12/14 1:43,3/12/14 1:44,3/12/14 1:55
2104,37.78229,-122.407045,1,113,1,3/12/14 1:44,3/12/14 1:46,3/12/14 2:00
2105,37.78979,-122.39877,6,115,2,3/12/14 1:44,3/12/14 1:49,3/12/14 2:03
2106,37.78328,-122.407229,1,113,3,3/12/14 1:44,3/12/14 2:00,3/12/14 2:09
2107,37.79814,-122.41996,8,120,1,3/12/14 1:45,3/12/14 1:50,3/12/14 2:01
2108,37.772648,-122.43377,5,91,2,3/12/14 1:45,3/12/14 1:46,3/12/14 1:55
2109,37.7915,-122.39858,6,93,2,3/12/14 1:46,3/12/14 1:51,3/12/14 2:01
2110,37.80044,-122.42773,4,78,3,3/12/14 1:46,3/12/14 1:51,3/12/14 1:53
2111,37.75844,-122.43956,5,53,2,3/12/14 1:46,3/12/14 1:49,3/12/14 1:57
2112,37.7698,-122.43582,5,36,1,3/12/14 1:47,3/12/14 1:51,3/12/14 1:57
2113,37.766592,-122.434491,5,36,2,3/12/14 1:48,3/12/14 1:57,3/12/14 2:03
2114,37.79305,-122.41582,8,111,1,3/12/14 1:50,3/12/14 1:52,3/12/14 2:01
2115,37.75712,-122.43969,5,49,1,3/12/14 1:50,3/12/14 1:55,3/12/14 2:09
2116,37.756833,-122.422541,2,63,1,3/12/14 1:50,3/12/14 1:51,3/12/14 2:00
2117,37.755233,-122.422025,2,63,1,3/12/14 1:50,3/12/14 2:00,3/12/14 2:05
2118,37.77392,-122.4021,1,40,2,3/12/14 1:50,3/12/14 1:51,3/12/14 1:53
2119,37.800909,-122.413185,8,55,1,3/12/14 1:50,3/12/14 1:56,3/12/14 2:07
2120,37.800994,-122.404681,6,67,2,3/12/14 1:50,3/12/14 1:56,3/12/14 2:10
2121,37.765877,-122.424194,5,91,3,3/12/14 1:51,3/12/14 1:59,3/12/14 2:06
2122,37.780968,-122.399391,1,69,2,3/12/14 1:51,3/12/14 1:53,3/12/14 2:03
2123,37.804681,-122.437065,4,122,1,3/12/14 1:52,3/12/14 1:54,3/12/14 2:04
2124,37.79272,-122.41841,8,85,1,3/12/14 1:52,3/12/14 2:03,3/12/14 2:11
2125,37.79261,-122.41213,8,81,1,3/12/14 1:52,3/12/14 1:56,3/12/14 2:08
2126,37.79345,-122.39818,6,68,1,3/12/14 1:52,3/12/14 1:57,3/12/14 2:04
2127,37.79832,-122.43706,4,99,1,3/12/14 1:53,3/12/14 1:54,3/12/14 2:02
2128,37.79656,-122.41741,8,85,3,3/12/14 1:53,3/12/14 2:11,3/12/14 2:17
2129,37.77045,-122.45093,7,98,2,3/12/14 1:56,3/12/14 2:00,3/12/14 2:12
2130,37.80209,-122.41457,4,123,2,3/12/14 1:57,3/12/14 1:58,3/12/14 2:08
2131,37.80069,-122.42103,4,79,2,3/12/14 1:58,3/12/14 2:06,3/12/14 2:13
2132,37.79485,-122.41479,8,85,1,3/12/14 1:58,3/12/14 2:17,3/12/14 2:23
2133,37.79156,-122.40241,6,92,2,3/12/14 1:58,3/12/14 2:02,3/12/14 2:08
2134,37.7915,-122.39858,6,110,1,3/12/14 1:59,3/12/14 2:06,3/12/14 2:18
2135,37.77698,-122.41697,8,121,1,3/12/14 1:59,3/12/14 2:05,3/12/14 2:27
2136,37.80053,-122.42336,4,79,2,3/12/14 1:59,3/12/14 2:13,3/12/14 2:20
2137,37.76039,-122.41192,2,66,1,3/12/14 1:59,3/12/14 2:02,3/12/14 2:13
2138,37.800231,-122.422631,4,79,1,3/12/14 2:00,3/12/14 2:20,3/12/14 2:24
2139,37.770886,-122.432606,5,33,2,3/12/14 2:00,3/12/14 2:02,3/12/14 2:05
2140,37.80053,-122.40085,6,83,3,3/12/14 2:00,3/12/14 2:15,3/12/14 2:26
2141,37.78876,-122.4048,8,104,1,3/12/14 2:00,3/12/14 2:09,3/12/14 2:21
2142,37.78383,-122.408269,1,114,1,3/12/14 2:00,3/12/14 2:02,3/12/14 2:15
2143,37.767661,-122.430071,5,33,1,3/12/14 2:01,3/12/14 2:05,3/12/14 2:08
2144,37.76512,-122.40454,1,46,1,3/12/14 2:01,3/12/14 2:04,3/12/14 2:13
2145,37.79437,-122.39495,6,110,1,3/12/14 2:02,3/12/14 2:19,3/12/14 2:31
2146,37.778851,-122.4377,5,39,1,3/12/14 2:02,3/12/14 2:09,3/12/14 2:17
2147,37.79975,-122.4259,4,86,1,3/12/14 2:02,3/12/14 2:09,3/12/14 2:20
2148,37.77491,-122.43834,5,39,2,3/12/14 2:03,3/12/14 2:17,3/12/14 2:22
2149,37.75226,-122.44597,2,87,1,3/12/14 2:03,3/12/14 2:05,3/12/14 2:14
2150,37.771358,-122.436356,5,39,2,3/12/14 2:04,3/12/14 2:23,3/12/14 2:29
2151,37.73766,-122.41092,2,118,1,3/12/14 2:04,3/12/14 2:08,3/12/14 2:19
2152,37.74855,-122.42624,2,50,1,3/12/14 2:04,3/12/14 2:05,3/12/14 2:08
2153,37.79345,-122.4028,6,93,3,3/12/14 2:05,3/12/14 2:13,3/12/14 2:17
2154,37.77954,-122.43954,5,54,1,3/12/14 2:06,3/12/14 2:09,3/12/14 2:19
2155,37.801316,-122.432301,4,78,2,3/12/14 2:06,3/12/14 2:11,3/12/14 2:16
2156,37.77847,-122.44528,7,107,2,3/12/14 2:06,3/12/14 2:11,3/12/14 2:19
2157,37.765901,-122.43248,5,53,1,3/12/14 2:07,3/12/14 2:11,3/12/14 2:17
2158,37.800698,-122.433373,4,78,1,3/12/14 2:07,3/12/14 2:16,3/12/14 2:19
2159,37.744543,-122.407011,2,119,1,3/12/14 2:07,3/12/14 2:09,3/12/14 2:23
2160,37.78366,-122.39601,1,42,3,3/12/14 2:07,3/12/14 2:09,3/12/14 2:23
2161,37.748643,-122.424779,2,63,3,3/12/14 2:08,3/12/14 2:15,3/12/14 2:20
2162,37.787008,-122.390603,6,124,1,3/12/14 2:08,3/12/14 2:20,3/12/14 2:35
2163,37.78001,-122.4099,1,62,1,3/12/14 2:09,3/12/14 2:10,3/12/14 2:20
2164,37.799439,-122.419413,4,122,3,3/12/14 2:09,3/12/14 2:19,3/12/14 2:29
2165,37.76941,-122.44411,5,33,2,3/12/14 2:10,3/12/14 2:13,3/12/14 2:19
2166,37.78888,-122.39869,6,97,1,3/12/14 2:10,3/12/14 2:19,3/12/14 2:31
2167,37.78381,-122.3916,1,40,1,3/12/14 2:10,3/12/14 2:11,3/12/14 2:20
2168,37.78772,-122.400799,6,92,2,3/12/14 2:10,3/12/14 2:18,3/12/14 2:31
2169,37.79469,-122.42426,8,120,1,3/12/14 2:10,3/12/14 2:12,3/12/14 2:22
2170,37.80053,-122.42336,4,122,2,3/12/14 2:10,3/12/14 2:29,3/12/14 2:35
2171,37.76039,-122.41192,2,50,2,3/12/14 2:11,3/12/14 2:17,3/12/14 2:28
2172,37.758969,-122.407867,1,69,2,3/12/14 2:11,3/12/14 2:15,3/12/14 2:28
2173,37.7537,-122.3899,1,100,3,3/12/14 2:12,3/12/14 2:17,3/12/14 2:34
2174,37.777031,-122.392888,1,103,1,3/12/14 2:12,3/12/14 2:17,3/12/14 2:32
2175,37.77255,-122.43052,5,36,1,3/12/14 2:12,3/12/14 2:15,3/12/14 2:21
2176,37.792243,-122.431124,4,99,1,3/12/14 2:12,3/12/14 2:13,3/12/14 2:21
2177,37.775907,-122.3943,1,103,1,3/12/14 2:13,3/12/14 2:32,3/12/14 2:47
2178,37.774169,-122.421673,5,91,2,3/12/14 2:13,3/12/14 2:16,3/12/14 2:26
2179,37.76583,-122.44956,7,90,1,3/12/14 2:13,3/12/14 2:16,3/12/14 2:28
2180,37.778459,-122.391614,1,103,2,3/12/14 2:14,3/12/14 2:47,3/12/14 2:58
2181,37.785079,-122.441165,7,75,1,3/12/14 2:14,3/12/14 2:18,3/12/14 2:27
2182,37.788537,-122.399139,6,97,1,3/12/14 2:15,3/12/14 2:31,3/12/14 2:33
2183,37.745032,-122.429008,2,112,2,3/12/14 2:15,3/12/14 2:21,3/12/14 2:32
2184,37.771878,-122.409246,1,38,5,3/12/14 2:16,3/12/14 2:23,3/12/14 2:31
2185,37.79431,-122.42715,4,61,1,3/12/14 2:16,3/12/14 2:19,3/12/14 2:32
2186,37.777621,-122.412954,1,46,2,3/12/14 2:17,3/12/14 2:26,3/12/14 2:35
2187,37.79322,-122.40049,6,115,2,3/12/14 2:18,3/12/14 2:28,3/12/14 2:38
2188,37.74066,-122.41514,2,63,1,3/12/14 2:19,3/12/14 2:21,3/12/14 2:30
2189,37.77864,-122.43344,5,53,2,3/12/14 2:19,3/12/14 2:22,3/12/14 2:26
2190,37.785204,-122.443255,7,98,1,3/12/14 2:20,3/12/14 2:22,3/12/14 2:32
2191,37.79576,-122.43083,4,123,1,3/12/14 2:20,3/12/14 2:21,3/12/14 2:28
2192,37.770442,-122.436083,5,36,1,3/12/14 2:20,3/12/14 2:25,3/12/14 2:31
2193,37.74809,-122.42487,2,87,1,3/12/14 2:21,3/12/14 2:23,3/12/14 2:25
2194,37.7554,-122.42542,2,66,2,3/12/14 2:21,3/12/14 2:28,3/12/14 2:33
2195,37.78401,-122.42701,8,111,2,3/12/14 2:21,3/12/14 2:23,3/12/14 2:33
2196,37.76471,-122.42529,5,54,1,3/12/14 2:21,3/12/14 2:30,3/12/14 2:42
2197,37.75754,-122.4244,2,66,1,3/12/14 2:21,3/12/14 2:33,3/12/14 2:37
2198,37.77079,-122.45384,7,116,1,3/12/14 2:22,3/12/14 2:24,3/12/14 2:39
2199,37.78831,-122.40153,6,93,1,3/12/14 2:22,3/12/14 2:24,3/12/14 2:37
2200,37.79345,-122.39818,6,115,1,3/12/14 2:23,3/12/14 2:38,3/12/14 2:46
2201,37.79345,-122.39818,6,115,1,3/12/14 2:24,3/12/14 2:46,3/12/14 2:46
2202,37.79971,-122.41916,4,78,1,3/12/14 2:24,3/12/14 2:25,3/12/14 2:32
2203,37.78636,-122.39455,6,83,1,3/12/14 2:24,3/12/14 2:27,3/12/14 2:53
2204,37.764136,-122.4542,7,107,1,3/12/14 2:25,3/12/14 2:34,3/12/14 2:43
2205,37.79447,-122.42589,4,59,2,3/12/14 2:25,3/12/14 2:32,3/12/14 2:40
2206,37.80255,-122.4247,4,16,1,3/12/14 2:26,3/12/14 2:29,3/12/14 2:35
2207,37.79719,-122.41977,8,81,1,3/12/14 2:26,3/12/14 2:27,3/12/14 2:41
2208,37.79129,-122.41509,8,55,2,3/12/14 2:26,3/12/14 2:28,3/12/14 2:39
2209,37.79048,-122.41373,8,55,2,3/12/14 2:27,3/12/14 2:39,3/12/14 2:49
2210,37.776966,-122.409185,1,113,2,3/12/14 2:27,3/12/14 2:29,3/12/14 2:41
2211,37.764136,-122.4542,7,107,2,3/12/14 2:27,3/12/14 2:43,3/12/14 2:50
2212,37.80499,-122.418816,4,99,1,3/12/14 2:28,3/12/14 2:31,3/12/14 2:40
2213,37.79651,-122.41783,8,120,2,3/12/14 2:28,3/12/14 2:37,3/12/14 2:48
2214,37.78867,-122.412973,8,85,2,3/12/14 2:29,3/12/14 2:35,3/12/14 2:47
2215,37.74437,-122.41929,2,87,1,3/12/14 2:29,3/12/14 2:30,3/12/14 2:39
2216,37.752639,-122.392669,1,62,1,3/12/14 2:29,3/12/14 2:34,3/12/14 2:46
2217,37.78762,-122.40069,6,109,1,3/12/14 2:29,3/12/14 2:29,3/12/14 2:43
2218,37.77933,-122.45556,7,75,2,3/12/14 2:29,3/12/14 2:36,3/12/14 2:43
2219,37.77621,-122.393899,1,42,2,3/12/14 2:29,3/12/14 2:33,3/12/14 2:56
2220,37.769327,-122.444748,5,53,1,3/12/14 2:29,3/12/14 2:31,3/12/14 2:37
2221,37.75617,-122.40663,1,114,1,3/12/14 2:30,3/12/14 2:31,3/12/14 2:45
2222,37.79042,-122.40058,6,82,1,3/12/14 2:30,3/12/14 2:32,3/12/14 2:41
2223,37.80046,-122.41659,4,79,2,3/12/14 2:30,3/12/14 2:34,3/12/14 2:44
2224,37.78975,-122.44174,7,90,1,3/12/14 2:30,3/12/14 2:36,3/12/14 2:43
2225,37.751917,-122.43729,2,118,2,3/12/14 2:31,3/12/14 2:35,3/12/14 2:41
2226,37.779561,-122.43194,5,91,2,3/12/14 2:32,3/12/14 2:34,3/12/14 2:47
2227,37.77307,-122.423,5,39,1,3/12/14 2:32,3/12/14 2:34,3/12/14 2:43
2228,37.77987,-122.39149,1,42,1,3/12/14 2:32,3/12/14 2:56,3/12/14 2:56
2229,37.7469,-122.41603,2,119,2,3/12/14 2:33,3/12/14 2:35,3/12/14 2:43
2230,37.791028,-122.41065,8,85,2,3/12/14 2:33,3/12/14 2:47,3/12/14 2:54
2231,37.78493,-122.39594,6,83,3,3/12/14 2:33,3/12/14 2:37,3/12/14 2:53
2232,37.758531,-122.445421,5,33,2,3/12/14 2:34,3/12/14 2:35,3/12/14 2:51
2233,37.761582,-122.387674,1,40,1,3/12/14 2:34,3/12/14 2:39,3/12/14 2:46
2234,37.771632,-122.410102,1,69,2,3/12/14 2:35,3/12/14 2:38,3/12/14 2:50
2235,37.765321,-122.441224,5,36,1,3/12/14 2:36,3/12/14 2:39,3/12/14 2:45
2236,37.762816,-122.397532,1,38,1,3/12/14 2:36,3/12/14 2:37,3/12/14 2:48
2237,37.79872,-122.44089,4,123,1,3/12/14 2:37,3/12/14 2:37,3/12/14 2:47
2238,37.787008,-122.390603,6,67,1,3/12/14 2:37,3/12/14 2:39,3/12/14 3:01
2239,37.79918,-122.44743,7,98,2,3/12/14 2:37,3/12/14 2:40,3/12/14 2:52
2240,37.753388,-122.415267,2,50,1,3/12/14 2:37,3/12/14 2:38,3/12/14 2:46
2241,37.758208,-122.419006,2,112,1,3/12/14 2:37,3/12/14 2:41,3/12/14 2:55
2242,37.78888,-122.4341,4,78,1,3/12/14 2:37,3/12/14 2:41,3/12/14 2:52
2243,37.757795,-122.423418,2,112,2,3/12/14 2:37,3/12/14 3:03,3/12/14 3:08
2244,37.779077,-122.436907,5,53,1,3/12/14 2:38,3/12/14 2:44,3/12/14 2:51
2245,37.79404,-122.42931,4,86,1,3/12/14 2:38,3/12/14 2:39,3/12/14 2:57
2246,37.78974,-122.43476,4,78,1,3/12/14 2:38,3/12/14 2:52,3/12/14 2:56
2247,37.79368,-122.43215,4,78,1,3/12/14 2:38,3/12/14 2:56,3/12/14 3:01
2248,37.77045,-122.45093,7,116,1,3/12/14 2:39,3/12/14 2:48,3/12/14 2:55
2249,37.735644,-122.412352,2,63,2,3/12/14 2:39,3/12/14 2:43,3/12/14 3:01
2250,37.79389,-122.430506,4,16,2,3/12/14 2:39,3/12/14 2:45,3/12/14 2:55
2251,37.788537,-122.399139,6,92,1,3/12/14 2:39,3/12/14 2:43,3/12/14 3:00
2252,37.75209,-122.43193,2,66,2,3/12/14 2:40,3/12/14 2:46,3/12/14 2:53
2253,37.776355,-122.397501,1,46,2,3/12/14 2:40,3/12/14 2:44,3/12/14 2:51
2254,37.806316,-122.412036,4,122,2,3/12/14 2:40,3/12/14 2:50,3/12/14 3:06
2255,37.77398,-122.44578,7,75,2,3/12/14 2:41,3/12/14 2:46,3/12/14 2:56
2256,37.75043,-122.41613,2,87,1,3/12/14 2:41,3/12/14 2:47,3/12/14 2:55
2257,37.80188,-122.43976,4,61,1,3/12/14 2:42,3/12/14 2:45,3/12/14 2:54
2258,37.78937,-122.391822,6,97,2,3/12/14 2:42,3/12/14 2:43,3/12/14 2:59
2259,37.75687,-122.42177,2,118,1,3/12/14 2:42,3/12/14 2:52,3/12/14 3:02
2260,37.792762,-122.41099,8,111,3,3/12/14 2:42,3/12/14 2:44,3/12/14 2:58
2261,37.78736,-122.43833,5,54,1,3/12/14 2:42,3/12/14 2:51,3/12/14 3:02
2262,37.779305,-122.3922,1,100,1,3/12/14 2:43,3/12/14 2:44,3/12/14 2:52
2263,37.789485,-122.429222,8,104,1,3/12/14 2:43,3/12/14 2:46,3/12/14 2:56
2264,37.789377,-122.437634,4,59,2,3/12/14 2:43,3/12/14 2:52,3/12/14 3:07
2265,37.76649,-122.45201,7,116,2,3/12/14 2:44,3/12/14 2:55,3/12/14 2:55
2266,37.769926,-122.421447,5,36,1,3/12/14 2:44,3/12/14 2:58,3/12/14 2:59
2267,37.79791,-122.42151,4,99,2,3/12/14 2:45,3/12/14 2:48,3/12/14 2:56
2268,37.764722,-122.448379,5,39,2,3/12/14 2:45,3/12/14 2:56,3/12/14 3:03
2269,37.78081,-122.44187,5,53,1,3/12/14 2:45,3/12/14 2:59,3/12/14 3:07
2270,37.766671,-122.41982,5,36,1,3/12/14 2:45,3/12/14 3:00,3/12/14 3:06
2271,37.771345,-122.436456,5,91,2,3/12/14 2:46,3/12/14 2:56,3/12/14 3:01
2272,37.770744,-122.388498,1,113,1,3/12/14 2:47,3/12/14 2:49,3/12/14 3:04
2273,37.76437,-122.41742,5,36,1,3/12/14 2:47,3/12/14 3:07,3/12/14 3:17
2274,37.78479,-122.42457,8,81,1,3/12/14 2:48,3/12/14 2:50,3/12/14 3:00
2275,37.79156,-122.40241,6,124,2,3/12/14 2:48,3/12/14 2:51,3/12/14 3:07
2276,37.771826,-122.432613,5,91,1,3/12/14 2:48,3/12/14 3:01,3/12/14 3:05
2277,37.788249,-122.41625,8,121,2,3/12/14 2:48,3/12/14 2:55,3/12/14 3:07
2278,37.75197,-122.44579,2,119,1,3/12/14 2:48,3/12/14 2:51,3/12/14 3:05
2279,37.7876,-122.413956,8,121,1,3/12/14 2:49,3/12/14 3:09,3/12/14 3:21
2280,37.77364,-122.40161,1,46,2,3/12/14 2:49,3/12/14 2:53,3/12/14 2:54
2281,37.79389,-122.43051,4,79,2,3/12/14 2:49,3/12/14 2:52,3/12/14 3:03
2282,37.770404,-122.443795,5,33,2,3/12/14 2:49,3/12/14 3:01,3/12/14 3:06
2283,37.79017,-122.41625,8,121,1,3/12/14 2:50,3/12/14 3:22,3/12/14 3:28
2284,37.77868,-122.391329,1,40,3,3/12/14 2:50,3/12/14 2:52,3/12/14 2:59
2285,37.75068,-122.400642,1,69,1,3/12/14 2:50,3/12/14 2:51,3/12/14 3:05
2286,37.75851,-122.41243,2,50,1,3/12/14 2:50,3/12/14 2:56,3/12/14 3:04
2287,37.75505,-122.43443,2,66,1,3/12/14 2:51,3/12/14 2:59,3/12/14 3:06
2288,37.755821,-122.412659,2,50,1,3/12/14 2:51,3/12/14 3:04,3/12/14 3:08
2289,37.778862,-122.45363,7,90,1,3/12/14 2:51,3/12/14 2:56,3/12/14 2:59
2290,37.78081,-122.40272,1,38,3,3/12/14 2:52,3/12/14 2:56,3/12/14 3:08
